17:56:44.602 [Component Resolve Thread] INFO  o.g.b.g.s.GCodeExecutionMonitorServiceImpl - Starting org.goko.base.gcodeexecutionmonitor.service.GCodeExecutionMonitorServiceImpl
17:56:46.274 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.base.commandpanel/fragment/CommandPanelFragment.e4xmi"
17:56:46.274 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.base.commandpanel/fragment/CommandPanelFragment.e4xmi"
17:56:46.274 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.base.commandpanel/fragment/CommandPanelFragment.e4xmi"
17:56:46.274 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.base.commandpanel/fragment/CommandPanelFragment.e4xmi"
17:56:46.289 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.tinyg/fragments/TinyGFragment.e4xmi"
17:56:46.289 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.tinyg/fragments/TinyGFragment.e4xmi"
17:56:46.289 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.tinyg/fragments/TinyGFragment.e4xmi"
17:56:46.289 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.log.ui/fragments/log.e4xmi"
17:56:46.305 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.log.ui/fragments/log.e4xmi"
17:56:46.305 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.log.ui/fragments/log.e4xmi"
17:56:46.305 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.log.ui/fragments/log.e4xmi"
17:56:46.321 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.serial.jssc/fragments/JsscControlsFragment.e4xmi"
17:56:46.321 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.serial.jssc/fragments/JsscControlsFragment.e4xmi"
17:56:46.321 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.serial.jssc/fragments/JsscControlsFragment.e4xmi"
17:56:46.336 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.serial.jssc/fragments/JsscControlsFragment.e4xmi"
17:56:46.336 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.grbl.controller.v08/fragments/GrblFragment.e4xmi"
17:56:46.336 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.grbl.controller.v08/fragments/GrblFragment.e4xmi"
17:56:46.336 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.grbl.controller.v08/fragments/GrblFragment.e4xmi"
17:56:46.352 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.tools.centerfinder/fragment/centerFinderFragment.e4xmi"
17:56:46.352 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.tools.centerfinder/fragment/centerFinderFragment.e4xmi"
17:56:46.352 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.tools.centerfinder/fragment/centerFinderFragment.e4xmi"
17:56:46.352 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench] InfoNothing to merge for "platform:/plugin/org.goko.tools.centerfinder/fragment/centerFinderFragment.e4xmi"
17:56:46.352 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.tools.spy] InfoBundleEvent STARTED
17:56:46.352 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.tools.context.spy] InfoBundleEvent STARTED
17:56:46.352 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.tools.css.spy] InfoBundleEvent STARTED
17:56:46.367 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.tools.emf.liveeditor] InfoBundleEvent STARTED
17:56:46.367 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.tools.event.spy] InfoBundleEvent STARTED
17:56:46.367 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.bindings] InfoBundleEvent STARTED
17:56:46.414 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.services] InfoServiceEvent REGISTERED
17:56:46.414 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.services] InfoServiceEvent REGISTERED
17:56:46.414 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.services] InfoServiceEvent REGISTERED
17:56:46.430 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.services] InfoServiceEvent REGISTERED
17:56:46.430 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.services] InfoServiceEvent REGISTERED
17:56:46.430 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.services] InfoServiceEvent REGISTERED
17:56:46.430 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.services] InfoServiceEvent REGISTERED
17:56:46.430 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.services] InfoServiceEvent REGISTERED
17:56:46.430 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.services] InfoServiceEvent REGISTERED
17:56:46.445 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.services] InfoServiceEvent REGISTERED
17:56:46.445 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoBundleEvent STARTED
17:56:46.445 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.445 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.445 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.445 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.477 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.477 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.477 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.477 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.477 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.477 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.477 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.477 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.492 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.492 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
17:56:46.508 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.di.extensions] InfoServiceEvent REGISTERED
